# master lattice 33^3: u=linspace(-2.0,1.0,33)  w=linspace(0.0,0.4,33)  z=linspace(-2.0,-12.0,33)
# y is the degenerate inclination axis, y == 1.0 everywhere (apex_of_uwyz ignores it and sets x = 1)
# sub-grid shape 15 x 9 x 1 x 9 in (u,w,y,z); rows are in ij order over (iu,iw,iz)
# spin p0 e0 inclination pos Edot_tot Ldot_tot Qdot_tot Edot_hor Edot_inf Ldot_hor Ldot_inf Qdot_hor Qdot_inf elapsed  iu iw iz  u w y z
9.8999999999999999e-01 1.8187026483294180e+00 4.0000000000000002e-01 1.0000000000000000e+00 1.5300000000000000e+02 8.4122574562194921e-02 2.3198944265891833e-01 -4.9644107758582761e-16 -6.6390117954160015e-03 9.0761586357610918e-02 -1.8160192938751454e-02 2.5014963559766762e-01 3.8849571913268101e-17 -5.3529064949908777e-16 8.6937841352727264e+02 6 32 0 -1.4375000000000000e+00 4.0000000000000002e-01 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.5248995046508629e+00 4.0000000000000002e-01 1.0000000000000000e+00 1.5400000000000000e+02 7.6303385025070877e-02 1.8050740784630276e-01 4.4088765667401178e-16 -7.7845688736390703e-03 8.4087953898707213e-02 -1.8352322372516282e-02 1.9885973021881617e-01 -4.4825375877283918e-17 4.8571303255128484e-16 2.6509611017312855e+03 6 32 4 -1.4375000000000000e+00 4.0000000000000002e-01 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.4573752638256430e+00 4.0000000000000002e-01 1.0000000000000000e+00 1.5500000000000000e+02 5.6683696132292391e-02 1.2863944661050297e-01 2.8563695100404229e-16 -6.0985301890716720e-03 6.2782226321362322e-02 -1.3811623261337653e-02 1.4245106987183595e-01 -3.0667964304370070e-17 3.1630491530841004e-16 5.9437268069703132e+03 6 32 8 -1.4375000000000000e+00 4.0000000000000002e-01 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.4414584116620019e+00 4.0000000000000002e-01 1.0000000000000000e+00 1.5600000000000000e+02 4.8251994340999367e-02 1.0816094427669547e-01 2.7489619056290677e-16 -5.2406457376413043e-03 5.3492640078637715e-02 -1.1728805194358122e-02 1.1988974947104548e-01 -2.9811154184227684e-17 3.0470734474710895e-16 1.0520428634232841e+04 6 32 12 -1.4375000000000000e+00 4.0000000000000002e-01 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.4376888244023796e+00 4.0000000000000002e-01 1.0000000000000000e+00 1.5700000000000000e+02 4.5786092594421929e-02 1.0227835965437561e-01 -2.5219118585965131e-16 -4.9801923063343776e-03 5.0766284900752655e-02 -1.1109109777019226e-02 1.1338746943138282e-01 2.7388965031863378e-17 -2.7958015089148271e-16 1.3295946103540249e+04 6 32 16 -1.4375000000000000e+00 4.0000000000000002e-01 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.4367951823497100e+00 4.0000000000000002e-01 1.0000000000000000e+00 1.5800000000000000e+02 4.5164311565446029e-02 1.0080118912948485e-01 1.5435114473390132e-16 -4.9139442972178041e-03 5.0078255862659869e-02 -1.0952186415794861e-02 1.1175337554526961e-01 -1.6773473074761143e-17 1.7112461780864709e-16 1.4427534983123653e+04 6 32 20 -1.4375000000000000e+00 4.0000000000000002e-01 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.4365832813583825e+00 4.0000000000000002e-01 1.0000000000000000e+00 1.5900000000000000e+02 4.5014432289709153e-02 1.0044545597546346e-01 -1.6843176087499543e-16 -4.8980174551381053e-03 4.9912449744843608e-02 -1.0914510500074411e-02 1.1135996647552653e-01 1.8300487024770606e-17 -1.8673224789974909e-16 1.5505286277899519e+04 6 32 24 -1.4375000000000000e+00 4.0000000000000002e-01 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.4365330325061509e+00 4.0000000000000002e-01 1.0000000000000000e+00 1.6000000000000000e+02 4.4978803379222630e-02 1.0036092875076437e-01 1.9057412434301327e-16 -4.8942026180781402e-03 4.9873005997296584e-02 -1.0905476485552817e-02 1.1126640523630531e-01 -2.0706788673029668e-17 2.1128091301602137e-16 1.5492505955074914e+04 6 32 28 -1.4375000000000000e+00 4.0000000000000002e-01 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.4365211168034608e+00 4.0000000000000002e-01 1.0000000000000000e+00 1.6100000000000000e+02 4.4970348159462478e-02 1.0034085433562512e-01 -2.4277229996875739e-16 -4.8933023400779341e-03 4.9863650499535679e-02 -1.0903360725249832e-02 1.1124421506086281e-01 2.6383387015695457e-17 -2.6915568698441950e-16 1.7075136389850639e+04 6 32 32 -1.4375000000000000e+00 4.0000000000000002e-01 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.5107320705787066e+00 0.0000000000000000e+00 1.0000000000000000e+00 1.4670000000000000e+03 8.5489859587257189e-02 2.4337839717333223e-01 0.0000000000000000e+00 -8.0411552169644598e-03 9.3531014804221768e-02 -2.2892112322740278e-02 2.6627050949607256e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 8 0 0 -1.2500000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.2028255776955934e+00 0.0000000000000000e+00 1.0000000000000000e+00 1.4590000000000000e+03 8.3618797370799247e-02 1.9388000077851558e-01 0.0000000000000000e+00 -1.1164756953510191e-02 9.4783554324309433e-02 -2.5886800036595735e-02 2.1976680081511124e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 8 0 4 -1.2500000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.1086670650319901e+00 0.0000000000000000e+00 1.0000000000000000e+00 1.4600000000000000e+03 6.1470352936026755e-02 1.3322592994271115e-01 0.0000000000000000e+00 -9.0507387624735435e-03 7.0521091698500279e-02 -1.9615847814538658e-02 1.5284177775724986e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 8 0 8 -1.2500000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.0757912405065346e+00 0.0000000000000000e+00 1.0000000000000000e+00 1.4700000000000000e+03 4.8264660657651171e-02 1.0211898363595547e-01 0.0000000000000000e+00 -7.3093364667547629e-03 5.5573997124405874e-02 -1.5465187175617208e-02 1.1758417081157269e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 8 0 12 -1.2500000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.0636497917569949e+00 0.0000000000000000e+00 1.0000000000000000e+00 1.4800000000000000e+03 4.2407582085730471e-02 8.8927770059445257e-02 0.0000000000000000e+00 -6.4788356977011768e-03 4.8886417783431640e-02 -1.3585976441980657e-02 1.0251374650142581e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 8 0 16 -1.2500000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.0590639528055161e+00 0.0000000000000000e+00 1.0000000000000000e+00 1.4900000000000000e+03 4.0038006207913160e-02 8.3675090017829176e-02 0.0000000000000000e+00 -6.1357312254335435e-03 4.6173737433346608e-02 -1.2823012713152686e-02 9.6498102730981833e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 8 0 20 -1.2500000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.0573166399604736e+00 0.0000000000000000e+00 1.0000000000000000e+00 1.4640000000000000e+03 3.9111058439568663e-02 8.1632420716091170e-02 0.0000000000000000e+00 -6.0006132934552611e-03 4.5111671733023953e-02 -1.2524452379185222e-02 9.4156873095276344e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 8 0 24 -1.2500000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.0566486186508675e+00 0.0000000000000000e+00 1.0000000000000000e+00 1.4740000000000000e+03 3.8753074605847551e-02 8.0845315660053374e-02 0.0000000000000000e+00 -5.9483098365096807e-03 4.4701384442357217e-02 -1.2409156983478740e-02 9.3254472643532163e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 8 0 28 -1.2500000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.0563928833202860e+00 0.0000000000000000e+00 1.0000000000000000e+00 1.4930000000000000e+03 3.8615497012599018e-02 8.0543080185147373e-02 0.0000000000000000e+00 -5.9281918627747876e-03 4.4543688875373813e-02 -1.2364850111876659e-02 9.2907930297024002e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 8 0 32 -1.2500000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.5383950742501826e+00 5.0000000000000003e-02 1.0000000000000000e+00 1.5570000000000000e+03 8.3421078097733040e-02 2.4018349551383891e-01 1.9480259715490127e-16 -7.7667380606176381e-03 9.1187816158350671e-02 -2.2356908337685263e-02 2.6254040385152239e-01 -1.8132361232519919e-17 2.1293495838742041e-16 2.6625799368787557e+02 8 4 0 -1.2500000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.2293301544429931e+00 5.0000000000000003e-02 1.0000000000000000e+00 1.5490000000000000e+03 8.4413623534011759e-02 1.9830916474574153e-01 3.5226784111184901e-16 -1.1098338129314154e-02 9.5511961663325484e-02 -2.6076991932239411e-02 2.2438615667798034e-01 -4.6322042969818631e-17 3.9858988408166656e-16 7.3798491255845875e+02 8 4 4 -1.2500000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.1405503204387275e+00 5.0000000000000003e-02 1.0000000000000000e+00 1.5770000000000000e+03 6.5641296236072524e-02 1.4473310457449115e-01 -2.6868632224223058e-16 -9.4400828219041201e-03 7.5081379057975781e-02 -2.0820059138840444e-02 1.6555316371332970e-01 3.8649231023945110e-17 -3.0733555326617247e-16 1.5643493763403967e+03 8 4 8 -1.2500000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.1150218463409538e+00 5.0000000000000003e-02 1.0000000000000000e+00 1.5420000000000000e+03 5.5974925146341767e-02 1.2109541936648627e-01 -1.0552361393404253e-16 -8.2233412182776602e-03 6.4198266364618756e-02 -1.7795525582214058e-02 1.3889094494869691e-01 1.5506098445960313e-17 -1.2102971238000178e-16 2.1180549695296213e+03 8 4 12 -1.2500000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.1083685937495917e+00 5.0000000000000003e-02 1.0000000000000000e+00 1.5520000000000000e+03 5.2931655970140323e-02 1.1392976199316210e-01 -2.0417102364293357e-16 -7.8128559285724763e-03 6.0744511898711835e-02 -1.6821441184613404e-02 1.3075120317777203e-01 3.0146387342972082e-17 -2.3431741098590342e-16 2.2910530497319996e+03 8 4 16 -1.2500000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.1067434212510869e+00 5.0000000000000003e-02 1.0000000000000000e+00 1.5620000000000000e+03 5.2146278534898949e-02 1.1209808852415559e-01 -4.8048375410381777e-17 -7.7051412977216568e-03 5.9851419832619941e-02 -1.6568683027031871e-02 1.2866677155118597e-01 7.1007567875534853e-18 -5.5149132197934925e-17 2.4561973187793046e+03 8 4 20 -1.2500000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.1063550840672705e+00 5.0000000000000003e-02 1.0000000000000000e+00 1.5720000000000000e+03 5.1955953002109055e-02 1.1165523610089524e-01 -1.4875465672700666e-16 -7.6789345701577970e-03 5.9634887572265795e-02 -1.6507352961298617e-02 1.2816258906219163e-01 2.1992211999897913e-17 -1.7074686872690305e-16 2.8288754864949733e+03 8 4 24 -1.2500000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.1062628248002320e+00 5.0000000000000003e-02 1.0000000000000000e+00 1.5460000000000000e+03 5.1910585927656808e-02 1.1154973308047542e-01 1.6014056401181551e-16 -7.6726813956058248e-03 5.9583267323262128e-02 -1.6492728405225598e-02 1.2804246148569748e-01 -2.3676405686448465e-17 1.8381696969826122e-16 2.8445187042355537e+03 8 4 28 -1.2500000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.1062409362623626e+00 5.0000000000000003e-02 1.0000000000000000e+00 1.5560000000000000e+03 5.1899812611358523e-02 1.1152468279568542e-01 -1.1400850462362803e-16 -7.6711962976696302e-03 5.9571008909027799e-02 -1.6489255673351969e-02 1.2801393846903389e-01 1.6858058315328683e-17 -1.3086656293895383e-16 3.1357229035925120e+03 8 4 32 -1.2500000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.5718656954988128e+00 1.0000000000000001e-01 1.0000000000000000e+00 1.6470000000000000e+03 8.2065410147707005e-02 2.3750314258495997e-01 0.0000000000000000e+00 -7.5177188794049677e-03 8.9583129027111741e-02 -2.1736372861999833e-02 2.5923951544695933e-01 0.0000000000000000e+00 0.0000000000000000e+00 3.1877506241947412e+02 8 8 0 -1.2500000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.2657768682452279e+00 1.0000000000000001e-01 1.0000000000000000e+00 1.6570000000000000e+03 8.3695889753271038e-02 1.9888102965364041e-01 -1.8363385673440000e-16 -1.0699760624386608e-02 9.4395650377656570e-02 -2.5435571828037479e-02 2.2431660148167587e-01 2.3487509246725666e-17 -2.0712136598112771e-16 1.1963861065795645e+03 8 8 4 -1.2500000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.1842083979020608e+00 1.0000000000000001e-01 1.0000000000000000e+00 1.6220000000000000e+03 6.6746392557765821e-02 1.4968360282542906e-01 1.9941861871877045e-16 -9.2443640350664529e-03 7.5990756592832026e-02 -2.0747256297995433e-02 1.7043085912342429e-01 -2.7640897967801024e-17 2.2705951668656797e-16 2.1605259712012485e+03 8 8 8 -1.2500000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.1630486337594881e+00 1.0000000000000001e-01 1.0000000000000000e+00 1.6320000000000000e+03 5.8664622725500506e-02 1.2945122485236113e-01 2.4297773161138691e-16 -8.2636307873355484e-03 6.6928253512834282e-02 -1.8250658776835960e-02 1.4770188362919268e-01 -3.4254577175213168e-17 2.7723230878659259e-16 2.9510598250916228e+03 8 8 12 -1.2500000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.1578618837497594e+00 1.0000000000000001e-01 1.0000000000000000e+00 1.6420000000000000e+03 5.6263287964655566e-02 1.2363562945629469e-01 -1.3726312248640060e-16 -7.9529291812930527e-03 6.4216217145947538e-02 -1.7491748045353885e-02 1.4112737750164686e-01 1.9419741420894094e-17 -1.5668286390729494e-16 3.4911671095993370e+03 8 8 16 -1.2500000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.1566208212427047e+00 1.0000000000000001e-01 1.0000000000000000e+00 1.6520000000000000e+03 5.5656928180106070e-02 1.2217871397475945e-01 -8.1387372824320792e-17 -7.8732920890016780e-03 6.3530220269105500e-02 -1.7299062379175868e-02 1.3947777635392905e-01 1.1523490414673049e-17 -9.2910863238991912e-17 3.3272696763072163e+03 8 8 20 -1.2500000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.1563258699109531e+00 1.0000000000000001e-01 1.0000000000000000e+00 1.6260000000000000e+03 5.5510848738061891e-02 1.2182838684565908e-01 1.6230801615478679e-16 -7.8540404635893506e-03 6.3364889201649871e-02 -1.7252586097086870e-02 1.3908097294274227e-01 -2.2985061983177590e-17 1.8529307813795981e-16 3.8792157880561426e+03 8 8 24 -1.2500000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.1562558890961292e+00 1.0000000000000001e-01 1.0000000000000000e+00 1.6360000000000000e+03 5.5476089730224713e-02 1.2174506419597587e-01 1.3276767157773671e-16 -7.8494540860827872e-03 6.3325543816306284e-02 -1.7241519757246380e-02 1.3898658395321711e-01 -1.8799403634062642e-17 1.5156707521179912e-16 3.5883473305171356e+03 8 8 28 -1.2500000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.1562392922476246e+00 1.0000000000000001e-01 1.0000000000000000e+00 1.6460000000000000e+03 5.5467839350689385e-02 1.2172528871012062e-01 1.3993376758849671e-16 -7.8483653144962931e-03 6.3316204665183215e-02 -1.7238893020831217e-02 1.3896418173094821e-01 -1.9823873628829295e-17 1.5975764121732049e-16 3.7858357055000961e+03 8 8 32 -1.2500000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.6098187775687343e+00 1.5000000000000002e-01 1.0000000000000000e+00 1.7100000000000000e+03 8.1156837418696726e-02 2.3509446961341293e-01 -7.0221896526969953e-17 -7.2839651579112898e-03 8.8440802576607205e-02 -2.1054061799084943e-02 2.5614853141249533e-01 6.2923060000211823e-18 -7.6514202526990659e-17 4.1956546852272004e+02 8 12 0 -1.2500000000000000e+00 1.5000000000000002e-01 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.3075448481240148e+00 1.5000000000000002e-01 1.0000000000000000e+00 1.7020000000000000e+03 8.2521634085420417e-02 1.9780928474939760e-01 -2.1961242241341605e-16 -1.0187225961873044e-02 9.2708860047292688e-02 -2.4429705402591963e-02 2.2223899015198753e-01 2.7122421422767434e-17 -2.4673484383617840e-16 1.2103841192768887e+03 8 12 4 -1.2500000000000000e+00 1.5000000000000002e-01 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.2311551464701807e+00 1.5000000000000002e-01 1.0000000000000000e+00 1.7570000000000000e+03 6.6600968005618641e-02 1.5131741319187494e-01 9.0031704036570728e-17 -8.8372250352293721e-03 7.5438193040846965e-02 -2.0100683852188734e-02 1.7141809704406152e-01 -1.1966219193985575e-17 1.0199792323055454e-16 2.4375503746531904e+03 8 12 8 -1.2500000000000000e+00 1.5000000000000002e-01 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.2122147933166489e+00 1.5000000000000002e-01 1.0000000000000000e+00 1.7040000000000000e+03 5.9322499371568242e-02 1.3281101330803916e-01 -1.0164214787515536e-16 -7.9853480643984429e-03 6.7307847435965601e-02 -1.7900733481389316e-02 1.5071174678942589e-01 1.3697387337378862e-17 -1.1533953521252904e-16 2.9593637533280998e+03 8 12 12 -1.2500000000000000e+00 1.5000000000000002e-01 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.2076567554252968e+00 1.5000000000000002e-01 1.0000000000000000e+00 1.7140000000000000e+03 5.7204318430377432e-02 1.2758312891992024e-01 7.2285526082490888e-17 -7.7224540556797457e-03 6.4926772486054121e-02 -1.7246467196701528e-02 1.4482959611662222e-01 -9.7737257252874268e-18 8.2059251807780135e-17 3.3758852145345882e+03 8 12 16 -1.2500000000000000e+00 1.5000000000000002e-01 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.2065717419779096e+00 1.5000000000000002e-01 1.0000000000000000e+00 1.7240000000000000e+03 5.6673065520917894e-02 1.2628103285812017e-01 -1.2761616180904681e-16 -7.6556209403885267e-03 6.4328686461304505e-02 -1.7081519153843913e-02 1.4336255201196044e-01 1.7264406533009348e-17 -1.4488056834205480e-16 3.9751575151579455e+03 8 12 20 -1.2500000000000000e+00 1.5000000000000002e-01 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.2063142066090327e+00 1.5000000000000002e-01 1.0000000000000000e+00 1.7340000000000000e+03 5.6545079202935361e-02 1.2596790385052178e-01 9.6467010103244514e-17 -7.6394989785888512e-03 6.4184578181522789e-02 -1.7041806876564241e-02 1.4300971072708379e-01 -1.3048433357872435e-17 1.0951544346111372e-16 3.8634536731075495e+03 8 12 24 -1.2500000000000000e+00 1.5000000000000002e-01 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.2062531218040105e+00 1.5000000000000002e-01 1.0000000000000000e+00 1.7080000000000000e+03 5.6514917802471837e-02 1.2589408157661644e-01 1.1467284283875615e-16 -7.6356601774465764e-03 6.4150577979916079e-02 -1.7032355352961274e-02 1.4292643692957324e-01 -1.5518798781569759e-17 1.3019164162032383e-16 4.3892383957682177e+03 8 12 28 -1.2500000000000000e+00 1.5000000000000002e-01 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.2062386358720092e+00 1.5000000000000002e-01 1.0000000000000000e+00 1.7180000000000000e+03 5.6507704025165133e-02 1.2587643832902762e-01 -1.7055682649599965e-16 -7.6347489865947618e-03 6.4142453011757597e-02 -1.7030112151076676e-02 1.4290655048010514e-01 2.3079602026044330e-17 -1.9363642852204136e-16 4.4431678897654638e+03 8 12 32 -1.2500000000000000e+00 1.5000000000000002e-01 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.6512243629798418e+00 2.0000000000000001e-01 1.0000000000000000e+00 1.7820000000000000e+03 8.0586820757079319e-02 2.3290406266428387e-01 4.8136316824291500e-16 -7.0661734386425860e-03 8.7652994195720535e-02 -2.0343648268740987e-02 2.5324771093302290e-01 -4.2033962046633531e-17 5.2339713028954578e-16 5.0233931060601026e+02 8 16 0 -1.2500000000000000e+00 2.0000000000000001e-01 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.3523303392837609e+00 2.0000000000000001e-01 1.0000000000000000e+00 1.8190000000000000e+03 8.1371229289518510e-02 1.9617467565004645e-01 -8.7119056702021449e-17 -9.6675841610972379e-03 9.1038813450614167e-02 -2.3307115108230941e-02 2.1948179075827701e-01 1.0350438332298735e-17 -9.7469495034320011e-17 1.4078192118210718e+03 8 16 4 -1.2500000000000000e+00 2.0000000000000001e-01 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.2794349542463599e+00 2.0000000000000001e-01 1.0000000000000000e+00 1.7840000000000000e+03 6.6105077772309645e-02 1.5155589930426036e-01 2.1229567655783574e-16 -8.3881304182976003e-03 7.4493208190607188e-02 -1.9251090320080638e-02 1.7080698962434063e-01 -2.6960621036864063e-17 2.3925629759469136e-16 2.5827274950351566e+03 8 16 8 -1.2500000000000000e+00 2.0000000000000001e-01 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.2617670108118311e+00 2.0000000000000001e-01 1.0000000000000000e+00 1.7940000000000000e+03 5.9313218267727112e-02 1.3411409229624649e-01 7.6167751799310767e-17 -7.6221008898964011e-03 6.6935319157620798e-02 -1.7256984023347997e-02 1.5137107631959390e-01 -9.8030142181901305e-18 8.5970766017499277e-17 3.6560025152396411e+03 8 16 12 -1.2500000000000000e+00 2.0000000000000001e-01 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.2575480694055872e+00 2.0000000000000001e-01 1.0000000000000000e+00 1.8040000000000000e+03 5.7357664100116661e-02 1.2922700417140975e-01 -3.0612202944903540e-16 -7.3893603486272618e-03 6.4747024448741947e-02 -1.6671074771197527e-02 1.4589807894260409e-01 3.9498363737176209e-17 -3.4562039318620517e-16 3.6407000241819769e+03 8 16 16 -1.2500000000000000e+00 2.0000000000000001e-01 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.2565458239921103e+00 2.0000000000000001e-01 1.0000000000000000e+00 1.8140000000000000e+03 5.6868829082188217e-02 1.2801305548315720e-01 -1.4212304165002062e-16 -7.3304983286716441e-03 6.4199327410857931e-02 -1.6523980823067302e-02 1.4453703630622122e-01 1.8345303968234403e-17 -1.6046834561825253e-16 4.1063562753126025e+03 8 16 20 -1.2500000000000000e+00 2.0000000000000001e-01 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.2563080523197470e+00 2.0000000000000001e-01 1.0000000000000000e+00 1.7880000000000000e+03 5.6751333902598559e-02 1.2772170527480747e-01 -1.2288372931040253e-16 -7.3163067279981790e-03 6.4067640630594780e-02 -1.6488583105021021e-02 1.4421028837982694e-01 1.5857242074769818e-17 -1.3874097138516901e-16 4.4005845581786707e+03 8 16 24 -1.2500000000000000e+00 2.0000000000000001e-01 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.2562516621390825e+00 2.0000000000000001e-01 1.0000000000000000e+00 1.7980000000000000e+03 5.6723453390569847e-02 1.2765258759609627e-01 -3.5588425214754336e-16 -7.3129285123409880e-03 6.4036381902908251e-02 -1.6480160403318688e-02 1.4413274799941250e-01 4.5947502853762854e-17 -4.0183175500130349e-16 4.5606151312962174e+03 8 16 28 -1.2500000000000000e+00 2.0000000000000001e-01 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.2562382895425168e+00 2.0000000000000001e-01 1.0000000000000000e+00 1.8080000000000000e+03 5.6716833232529178e-02 1.2763617696541096e-01 -1.3855103160913681e-16 -7.3121266925915045e-03 6.4028959925119505e-02 -1.6478161485561374e-02 1.4411433845097235e-01 1.7882783993046043e-17 -1.5643381560218221e-16 4.6551005885470659e+03 8 16 32 -1.2500000000000000e+00 2.0000000000000001e-01 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.6953027904322373e+00 2.5000000000000000e-01 1.0000000000000000e+00 1.9170000000000000e+03 8.0280480358308481e-02 2.3089817128451934e-01 -7.6683754889947682e-16 -6.8637177796500148e-03 8.7144198137958845e-02 -1.9629214327498881e-02 2.5052738561201732e-01 6.5164823737314022e-17 -8.3200237263678935e-16 5.3216840451769531e+02 8 20 0 -1.2500000000000000e+00 2.5000000000000000e-01 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.3989541778454611e+00 2.5000000000000000e-01 1.0000000000000000e+00 1.8730000000000000e+03 8.0425278356716756e-02 1.9446010761241150e-01 2.2335690829345573e-16 -9.1842586447768264e-03 8.9609537001492587e-02 -2.2186977083947502e-02 2.1664708469635902e-01 -2.5480361201897542e-17 2.4883726949534997e-16 1.5406236430751160e+03 8 20 4 -1.2500000000000000e+00 2.5000000000000000e-01 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.3283895781049113e+00 2.5000000000000000e-01 1.0000000000000000e+00 1.8920000000000000e+03 6.5604573547537071e-02 1.5124624883109417e-01 2.5410016693011061e-16 -7.9594823021234620e-03 7.3564055849660276e-02 -1.8358763583496605e-02 1.6960501241459025e-01 -3.0844355151294059e-17 2.8494452208139947e-16 2.7636502859508619e+03 8 20 8 -1.2500000000000000e+00 2.5000000000000000e-01 1.0000000000000000e+00 -4.5000000000000000e+00
